time_us,x,y,z
4289223293,-0.284910,0.383072,-9.928755
4289224472,-0.311246,0.416591,-9.907207
4289225662,-0.359130,0.459687,-9.911995
4289226853,-0.313640,0.404620,-9.866506
4289228044,-0.328006,0.251391,-9.871294
4289229215,-0.301669,0.282516,-9.821015
4289230401,-0.342371,0.323217,-9.828198
4289231584,-0.304064,0.392649,-9.809045
4289232780,-0.275333,0.433351,-9.892841
4289233969,-0.316035,0.409408,-9.828198
4289235159,-0.289698,0.378284,-9.821015
4289236347,-0.308852,0.351948,-9.880871
4289237533,-0.308852,0.390255,-9.883265
4289238720,-0.344765,0.383072,-9.907207
4289239904,-0.361524,0.371101,-9.864111
4289241088,-0.318429,0.442927,-9.840169
4289242265,-0.347159,0.411803,-9.885659
4289243447,-0.356736,0.380678,-9.955091
4289244633,-0.347159,0.368707,-9.890448
4289245829,-0.320823,0.342371,-9.823410
4289247026,-0.292093,0.316035,-9.756371
4289248201,-0.304064,0.332794,-9.809045
4289249386,-0.373495,0.356736,-9.842564
4289250574,-0.418985,0.354342,-9.753978
4289251771,-0.452504,0.390255,-9.785102
4289252952,-0.387861,0.349553,-9.892841
4289254135,-0.337582,0.318429,-9.859323
4289255323,-0.335188,0.304064,-9.847352
4289256512,-0.332794,0.366313,-9.787497
4289257695,-0.359130,0.371101,-9.847352
4289258892,-0.366313,0.380678,-9.873688
4289260069,-0.275333,0.385466,-9.868899
4289261246,-0.330400,0.383072,-9.840169
4289262424,-0.306458,0.347159,-9.832987
4289263614,-0.306458,0.308852,-9.876082
4289264804,-0.289698,0.323217,-9.873688
4289265993,-0.344765,0.378284,-9.852140
4289267183,-0.330400,0.404620,-9.878476
4289268374,-0.311246,0.385466,-9.964667
4289269563,-0.275333,0.351948,-9.952697
4289270753,-0.282516,0.328006,-9.909601
4289271934,-0.280122,0.311246,-9.861717
4289273116,-0.248997,0.339977,-9.830592
4289274294,-0.260968,0.361524,-9.940725
4289275478,-0.282516,0.337582,-9.998186
4289276664,-0.354342,0.378284,-9.868899
4289277861,-0.344765,0.373495,-9.835381
4289279044,-0.301669,0.368707,-9.885659
4289280220,-0.292093,0.330400,-9.911995
4289281400,-0.301669,0.325611,-9.921572
4289282587,-0.325611,0.301669,-9.950302
4289283771,-0.272939,0.320823,-9.840169
4289284957,-0.292093,0.390255,-9.756371
4289286132,-0.371101,0.375890,-9.892841
4289287322,-0.361524,0.445322,-9.821015
4289288501,-0.354342,0.435745,-9.804255
4289289688,-0.294487,0.339977,-9.792285
4289290881,-0.330400,0.371101,-9.945514
4289292065,-0.320823,0.423774,-9.837775
4289293235,-0.328006,0.390255,-9.866506
4289294423,-0.349553,0.361524,-9.885659
4289295609,-0.304064,0.387861,-9.873688
4289296805,-0.301669,0.418985,-9.859323
4289297988,-0.332794,0.296881,-9.861717
4289299182,-0.378284,0.328006,-9.813833
4289300373,-0.361524,0.361524,-9.816227
4289301564,-0.342371,0.330400,-9.859323
4289302745,-0.378284,0.363919,-9.890448
4289303932,-0.330400,0.395043,-9.897630
4289305112,-0.361524,0.344765,-9.840169
4289306294,-0.325611,0.320823,-9.878476
4289307476,-0.380678,0.380678,-9.900024
4289308664,-0.380678,0.349553,-9.828198
4289309855,-0.354342,0.342371,-9.756371
4289311044,-0.287304,0.371101,-9.935937
4289312215,-0.287304,0.342371,-9.852140
4289313401,-0.351948,0.363919,-9.892841
4289314584,-0.375890,0.332794,-9.998186
4289315781,-0.313640,0.318429,-9.976639
4289316969,-0.337582,0.301669,-9.952697
4289318162,-0.328006,0.320823,-9.892841
4289319349,-0.268151,0.328006,-9.911995
4289320535,-0.323217,0.328006,-9.840169
4289321721,-0.351948,0.330400,-9.919178
